n,estimate
13264, 13703.624188
13265, 13638.418343
13266, 13569.217733
13267, 13141.768518
13268, 11616.138027
13269, 13887.075080
13270, 13583.185894
13271, 12693.948438
13272, 14707.356561
13273, 13679.121116
13274, 13774.129659
13275, 13370.027604
13276, 13416.124110
13277, 12437.316886
13278, 12922.839257
13279, 13467.231027
13280, 12877.171126
13281, 13067.974377
13282, 14837.065454
13283, 12689.674578
13284, 12881.523242
13285, 13147.992823
13286, 14373.159798
13287, 14295.279774
13288, 12555.802774
13289, 12376.537556
13290, 12159.035269
13291, 13132.747638
13292, 13304.703284
13293, 12942.621693
13294, 13955.932844
13295, 13031.551120
13296, 13641.029262
13297, 12885.027438
13298, 13074.664216
13299, 12705.123995
13300, 13188.270376
13301, 12345.540799
13302, 13520.656573
13303, 12294.343552
13304, 14214.005674
13305, 12667.905799
13306, 13232.587829
13307, 13235.685565
13308, 13313.176976
13309, 13124.980070
13310, 13459.416572
13311, 13547.885913
13312, 13054.420302
13313, 13629.360508
13314, 14037.993428
13315, 13518.438736
13316, 13318.173923
13317, 12456.971746
13318, 12974.175722
13319, 12381.550519
13320, 13169.653354
13321, 13107.988212
13322, 15996.335959
13323, 13631.660435
13324, 13946.976972
13325, 13204.374882
13326, 12698.376292
13327, 13746.550113
13328, 14483.057146
13329, 13649.922134
13330, 12631.589506
13331, 14207.231752
13332, 13590.067170
13333, 13868.207422
13334, 12822.133969
13335, 13996.510194
13336, 12793.533162
13337, 13714.706156
13338, 15515.921811
13339, 13202.282978
13340, 12768.576312
13341, 13007.600524
13342, 12968.689366
13343, 13717.427623
13344, 12495.659641
13345, 14206.166123
13346, 13435.727514
13347, 13344.461456
13348, 12801.786906
13349, 14738.698601
13350, 12977.283553
13351, 13044.910559
13352, 13890.419310
13353, 14837.033596
13354, 13494.135306
13355, 12414.956751
13356, 15061.947905
13357, 13132.641763
13358, 13490.539891
13359, 14415.050860
13360, 13398.003510
13361, 13539.773061
13362, 11477.490413
13363, 13488.030844
13364, 13092.801192
13365, 13845.093690
13366, 12731.791653
13367, 13408.903481
13368, 13239.863007
13369, 14550.650258
13370, 13057.545011
13371, 13281.637784
13372, 14057.118897
13373, 12889.203775
13374, 13695.975272
13375, 12498.623010
13376, 13455.082342
13377, 13842.693678
13378, 13498.271031
13379, 13063.198433
13380, 12345.194484
13381, 12647.005994
13382, 14127.066593
13383, 13114.205842
13384, 12962.495968
13385, 14188.437126
13386, 13889.239021
13387, 13076.642628
13388, 13559.078642
13389, 12864.305259
13390, 13687.848138
13391, 14047.078355
13392, 14683.466941
13393, 13712.394801
13394, 12439.594696
13395, 15652.007881
13396, 13458.036341
13397, 13211.186196
13398, 13051.269655
13399, 12815.152380
13400, 13171.378371
13401, 13442.245899
13402, 13031.095885
13403, 15071.489964
13404, 13386.584571
13405, 11953.505912
13406, 13760.562410
13407, 15700.509126
13408, 14485.495555
13409, 12827.105260
13410, 13649.309825
13411, 11514.676193
13412, 13172.107302
13413, 12063.966045
13414, 12800.186972
13415, 13914.924338
13416, 13986.246667
13417, 14487.287853
13418, 13244.168576
13419, 12645.864988
13420, 13325.608822
13421, 12447.326507
13422, 15490.000919
13423, 14260.838869
13424, 13355.188268
13425, 13364.246454
13426, 12271.204022
13427, 11770.229792
13428, 13984.770885
13429, 13240.023810
13430, 12030.262956
13431, 12782.660207
13432, 12575.925389
13433, 12382.856917
13434, 13809.281701
13435, 13804.284901
13436, 13128.255719
13437, 13750.235861
13438, 15401.340584
13439, 13148.460701
13440, 13625.135410
13441, 13232.188325
13442, 13782.508361
13443, 14325.167108
13444, 13203.858660
13445, 14508.023069
13446, 14190.721160
13447, 13808.031717
13448, 12420.513272
13449, 14285.710299
13450, 13916.141542
13451, 12990.403296
13452, 12732.039863
13453, 13916.597879
13454, 13457.901906
13455, 15128.288794
13456, 13651.766569
13457, 12670.546530
13458, 12547.159518
13459, 12828.436314
13460, 14909.688990
13461, 13631.029162
13462, 13405.981077
13463, 14297.255516
13464, 14122.267804
13465, 13647.308027
13466, 13102.592692
13467, 13535.321505
13468, 12681.124413
13469, 13558.258627
13470, 13633.970466
13471, 12843.508317
13472, 13484.240481
13473, 14303.432425
13474, 12432.711814
13475, 13566.879324
13476, 13211.340191
13477, 12049.290642
13478, 13717.269948
13479, 12829.836801
13480, 14624.597861
13481, 13722.494907
13482, 12793.472227
13483, 14876.400467
13484, 14114.100369
13485, 13115.385152
13486, 13640.464437
13487, 12803.458218
13488, 13384.635253
13489, 13050.541116
13490, 12597.128717
13491, 14226.956111
13492, 13773.978649
13493, 12276.057782
13494, 13134.749104
13495, 14523.437400
13496, 14804.081145
13497, 14315.453073
13498, 13009.083858
13499, 13525.364715
13500, 14641.961730
13501, 14025.190810
13502, 14209.459632
13503, 15007.135628
13504, 12836.001349
13505, 13679.374005
13506, 13725.397770
13507, 13171.744041
13508, 13524.459114
13509, 12918.383418
13510, 14065.367342
13511, 13501.529952
13512, 13777.682223
13513, 13585.230957
13514, 13295.197887
13515, 13793.439883
13516, 13119.914270
13517, 13940.797371
13518, 13166.078435
13519, 12761.568519
13520, 15017.943274
13521, 13430.516304
13522, 13738.289513
13523, 12624.518065
13524, 13071.780179
13525, 12979.743403
13526, 14829.989218
13527, 13959.787463
13528, 13489.599871
13529, 13142.424831
13530, 14241.085604
13531, 14495.247354
13532, 13286.207690
13533, 13435.555182
13534, 13574.953943
13535, 13665.394847
13536, 12580.956751
13537, 15261.634830
13538, 13232.672024
13539, 13494.895086
13540, 13755.503855
13541, 13727.005138
13542, 13471.639384
13543, 13257.108664
13544, 13458.460380
13545, 13583.862919
13546, 14034.186531
13547, 13650.266799
13548, 13917.518554
13549, 13968.127434
13550, 13220.372104
13551, 13298.983843
13552, 14296.700163
13553, 13211.430839
13554, 14045.829390
13555, 12512.939240
13556, 13016.815662
13557, 13435.264038
13558, 14077.014605
13559, 13820.241932
13560, 14106.704798
13561, 13125.599320
13562, 12407.243170
13563, 12907.671597
13564, 13146.420159
13565, 13816.098173
13566, 14637.935289
13567, 13550.948955
13568, 13388.072139
13569, 13962.431199
13570, 13411.254496
13571, 14280.123647
13572, 14309.838120
13573, 13473.512432
13574, 13013.725040
13575, 13697.683490
13576, 12684.145054
13577, 13450.822061
13578, 13763.224731
13579, 13708.826911
13580, 13966.044694
13581, 13067.282633
13582, 13400.883243
13583, 13242.569342
13584, 14927.941271
13585, 14150.653587
13586, 13887.338418
13587, 14405.973369
13588, 13250.859333
13589, 13059.961136
13590, 13837.531663
13591, 14600.064803
13592, 13700.521317
13593, 14626.104173
13594, 13112.170098
13595, 12852.679731
13596, 12568.464978
13597, 12837.453688
13598, 13477.137355
13599, 13164.113117
13600, 13181.480435
13601, 14682.848975
13602, 13358.964942
13603, 13091.231102
13604, 13576.586714
13605, 13612.634770
13606, 13019.039493
13607, 13197.133763
13608, 13315.710573
13609, 13576.561976
13610, 13276.273858
13611, 13715.472537
13612, 14064.790148
13613, 15853.078839
13614, 13456.318054
13615, 14007.486952
13616, 13753.233035
13617, 14200.690688
13618, 13462.508057
13619, 13514.683491
13620, 13461.032452
13621, 12281.416705
13622, 14137.034318
13623, 12978.743467
13624, 14210.834971
13625, 12045.616235
13626, 13094.988224
13627, 12904.113487
13628, 12969.207386
13629, 12491.270759
13630, 13228.186858
13631, 13829.660699
13632, 13194.080049
13633, 14623.882508
13634, 13369.156034
13635, 12946.703800
13636, 15227.904340
13637, 14465.640025
13638, 12992.031832
13639, 14017.437705
13640, 13760.262314
13641, 13859.229921
13642, 13372.380031
13643, 14287.772023
13644, 14476.468320
13645, 13307.276437
13646, 13858.574258
13647, 13268.182565
13648, 14826.261735
13649, 13286.263932
13650, 13112.807806
13651, 13133.397011
13652, 13338.497861
13653, 14764.032658
13654, 13585.458846
13655, 15223.822155
13656, 12622.062334
13657, 13005.850226
13658, 14208.065240
13659, 13820.627353
13660, 12955.503336
13661, 13226.613735
13662, 14756.310747
13663, 14794.428055
13664, 13996.812680
13665, 12698.654817
13666, 13102.197994
13667, 13156.430022
13668, 13081.289012
13669, 13059.045133
13670, 13348.510922
13671, 13168.182355
13672, 13915.428505
13673, 14533.114160
13674, 14641.603945
13675, 14783.238935
13676, 12812.931166
13677, 14783.047390
13678, 14024.072665
13679, 14648.428628
13680, 13554.998641
13681, 12567.999676
13682, 12971.594461
13683, 14115.277097
13684, 13237.626502
13685, 13132.455179
13686, 13074.041185
13687, 12728.921108
13688, 13676.594049
13689, 13505.149534
13690, 13123.489687
13691, 14030.197678
13692, 14927.451828
13693, 13475.044177
13694, 14291.799999
13695, 13692.713720
13696, 13696.813126
13697, 13976.493562
13698, 13698.973365
13699, 14769.565006
13700, 13569.321738
13701, 13625.039863
13702, 13634.951762
13703, 13577.508131
13704, 12952.601723
13705, 14200.386856
13706, 13616.783736
13707, 13950.503657
13708, 13302.168504
13709, 14373.366667
13710, 12474.858353
13711, 13890.938142
13712, 15239.859099
13713, 13431.992385
13714, 13629.905117
13715, 13673.155165
13716, 12811.227882
13717, 13382.197627
13718, 13307.264657
13719, 14049.950620
13720, 13371.863528
13721, 13092.018401
13722, 13588.693633
13723, 14424.028346
13724, 14004.182482
13725, 14019.321790
13726, 14129.272196
13727, 14780.647760
13728, 13717.603529
13729, 12544.961165
13730, 14055.802432
13731, 14194.181509
13732, 12747.422749
13733, 12835.109186
13734, 13008.632364
13735, 13729.215169
13736, 13976.167332
13737, 13928.771570
13738, 14277.202901
13739, 13694.152577
13740, 13731.498310
13741, 13367.271638
13742, 14983.261461
13743, 13890.800548
13744, 13439.974022
13745, 13746.011799
13746, 13583.474224
13747, 13415.409300
13748, 13853.298485
13749, 13224.700315
13750, 13447.847378
13751, 12832.641769
13752, 13016.862923
13753, 13042.086680
13754, 13926.138075
13755, 13399.201310
13756, 13922.718486
13757, 14289.505953
13758, 13778.971034
13759, 14381.290273
13760, 13859.960526
13761, 13828.255937
13762, 13755.304011
13763, 13757.006520
13764, 14266.649878
13765, 13058.602503
13766, 13564.868773
13767, 14934.277544
13768, 13347.364997
13769, 13663.112064
13770, 13147.778970
13771, 14292.439841
13772, 13765.364839
13773, 14078.272129
13774, 12846.722004
13775, 13188.807508
13776, 13818.410082
13777, 13335.514741
13778, 14022.713272
13779, 12855.041650
13780, 13921.553964
13781, 13023.839615
13782, 13136.229761
13783, 13875.978745
13784, 12405.665610
13785, 13411.252397
13786, 13759.245003
13787, 14309.191222
13788, 14466.977959
13789, 14744.131803
13790, 13367.655148
13791, 14557.520735
13792, 13441.865688
13793, 14339.903057
13794, 15121.331322
13795, 14588.971404
13796, 14084.334620
13797, 13072.829607
13798, 14030.514489
13799, 13356.894982
13800, 14517.209003
13801, 13324.564419
13802, 14425.218953
13803, 13341.026565
13804, 14408.580205
13805, 13888.631843
13806, 15712.481836
13807, 13876.035597
13808, 13569.034223
13809, 14719.564568
13810, 13526.426100
13811, 13945.645874
13812, 13102.682053
13813, 13995.312723
13814, 14484.060666
13815, 14064.499029
13816, 13161.222238
13817, 14004.231920
13818, 13717.121061
13819, 13246.885683
13820, 14972.384879
13821, 15068.177473
13822, 13012.145402
13823, 14569.652596
13824, 14429.296865
13825, 13858.786081
13826, 13632.450095
13827, 13093.049473
13828, 15060.025431
13829, 13454.601473
13830, 13471.008232
13831, 13539.541781
13832, 14632.201992
13833, 14154.258323
13834, 13190.467898
13835, 13217.301512
13836, 15292.721031
13837, 13806.587296
13838, 13732.776514
13839, 14980.192960
13840, 14703.820407
13841, 13379.132885
13842, 13706.825160
13843, 14475.403248
13844, 13727.118174
13845, 14051.775244
13846, 14359.630781
13847, 13614.322044
13848, 13894.604847
13849, 12622.251059
13850, 14286.395569
13851, 13363.795399
13852, 13777.232736
13853, 13204.121344
13854, 14351.074318
13855, 13155.828463
13856, 13426.376123
13857, 14372.045027
13858, 13612.216530
13859, 13769.160473
13860, 13215.515935
13861, 13767.865312
13862, 13980.256218
13863, 13673.452128
13864, 13554.575574
13865, 13071.998347
13866, 14049.341288
13867, 13791.861763
13868, 13546.101134
13869, 13648.081675
13870, 14048.197408
13871, 13701.625928
13872, 13489.912701
13873, 13817.137277
13874, 13501.697173
13875, 15295.830447
13876, 13292.892125
13877, 13462.235838
13878, 13263.914961
13879, 13860.782913
13880, 13497.006554
13881, 14959.789607
13882, 13505.459466
13883, 12880.240978
13884, 15271.522841
13885, 14742.301774
13886, 13433.152467
13887, 13975.164346
13888, 14667.241214
13889, 13836.760073
13890, 14661.139248
13891, 13921.814766
13892, 13486.168403
13893, 14012.375776
13894, 13498.260186
13895, 13558.372333
13896, 13573.686456
13897, 14201.391598
13898, 13841.078556
13899, 13768.376577
13900, 13180.737287
13901, 13100.163573
13902, 13662.320590
13903, 15452.754119
13904, 14831.743524
13905, 12993.245621
13906, 13515.341979
13907, 13463.541829
13908, 13582.173928
13909, 13571.462582
13910, 14134.332681
13911, 13775.809147
13912, 14180.671275
13913, 13756.281648
13914, 14303.700329
13915, 14213.706931
13916, 12736.611336
13917, 12962.939950
13918, 13183.310172
13919, 15822.719252
13920, 13355.280484
13921, 13018.700252
13922, 14195.861279
13923, 13081.998018
13924, 13145.898172
13925, 13413.354989
13926, 14301.889906
13927, 13517.253856
13928, 14285.434494
13929, 13608.659076
13930, 14515.644378
13931, 14479.474109
13932, 13208.169548
13933, 15029.002949
13934, 13058.245078
13935, 13969.358519
13936, 13708.723388
13937, 13833.798304
13938, 14410.719479
13939, 14613.823822
13940, 13708.560650
13941, 14272.861228
13942, 14888.893686
13943, 14865.133737
13944, 13820.904896
13945, 13882.232575
13946, 15407.019091
13947, 13429.121999
13948, 14317.862641
13949, 12189.280017
13950, 14261.716403
13951, 13697.184687
13952, 14823.458760
13953, 14288.122016
13954, 13802.945323
13955, 13537.376561
13956, 15396.161716
13957, 14043.257783
13958, 13473.357349
13959, 12955.933322
13960, 13903.656000
13961, 14403.778603
13962, 13520.354263
13963, 13276.020637
13964, 14268.952511
13965, 14006.613866
13966, 13930.409715
13967, 13971.122176
13968, 14513.979782
13969, 14846.982661
13970, 14072.262927
13971, 13250.868144
13972, 13177.455057
13973, 16015.078620
13974, 13767.875709
13975, 14276.763048
13976, 14262.703964
13977, 13342.206927
13978, 14264.170841
13979, 12676.533788
13980, 14537.108043
13981, 13646.918084
13982, 13849.536243
13983, 15820.141422
13984, 14083.665587
13985, 13538.253518
13986, 13309.920260
13987, 14466.526825
13988, 14692.188170
13989, 14632.274705
13990, 14284.580474
13991, 14434.500418
13992, 14603.601748
13993, 12250.716902
13994, 13146.657366
13995, 13519.379367
13996, 15012.382977
13997, 13257.718496
13998, 12302.727210
13999, 13959.560033
14000, 12623.891256
14001, 13985.414576
14002, 14230.107544
14003, 13751.981920
14004, 13706.435536
14005, 14364.660900
14006, 13059.128925
14007, 14209.547527
14008, 13429.624201
14009, 14221.210667
14010, 15092.272726
14011, 14355.561600
14012, 14944.925987
14013, 14065.377501
14014, 13461.078553
14015, 15152.049237
14016, 14895.225847
14017, 15113.937685
14018, 14177.331983
14019, 14272.283045
14020, 14333.149135
14021, 13274.110993
14022, 13602.954171
14023, 13183.655003
14024, 14055.618898
14025, 14725.987842
14026, 13536.301481
14027, 14393.029484
14028, 12610.781421
14029, 14430.629057
14030, 14922.627509
14031, 13503.521556
14032, 15040.581326
14033, 14085.248218
14034, 13682.239644
14035, 13559.375820
14036, 13728.982871
14037, 14386.696458
14038, 14452.945395
14039, 13945.482228
14040, 14278.337745
14041, 14013.308480
14042, 14668.649598
14043, 14214.418559
14044, 13817.434512
14045, 13498.875180
14046, 14433.272783
14047, 13868.503939
14048, 14382.147207
14049, 13795.493224
14050, 13800.423425
14051, 16647.789469
14052, 13893.087518
14053, 14344.418654
14054, 15436.318786
14055, 13185.881220
14056, 14144.747531
14057, 14184.860754
14058, 14123.938512
14059, 14887.531415
14060, 14410.559035
14061, 13860.651746
14062, 14848.494994
14063, 13035.606033
14064, 13712.423329
14065, 14419.052658
14066, 14832.970809
14067, 13666.686059
14068, 13353.719445
14069, 14886.174567
14070, 14489.686522
14071, 13478.930723
14072, 15467.161468
14073, 14308.060786
14074, 14034.270432
14075, 13355.156420
14076, 14161.704788
14077, 13609.526703
14078, 13924.849422
14079, 14425.933216
14080, 13411.391780
14081, 14268.142038
14082, 14952.233426
14083, 14679.838645
14084, 12550.374205
14085, 14629.090755
14086, 14204.690193
14087, 14769.103713
14088, 12666.654660
14089, 14091.353566
14090, 14474.472815
14091, 14943.068449
14092, 14685.738211
14093, 14636.899084
14094, 15204.645898
14095, 13946.208563
14096, 13340.820303
14097, 14034.602828
14098, 13747.653777
14099, 13934.683750
14100, 14111.281530
14101, 13859.579857
14102, 13216.097280
14103, 13932.942873
14104, 14820.709397
14105, 13410.492351
14106, 13602.829782
14107, 14261.892777
14108, 14232.447567
14109, 14004.466988
14110, 13420.037480
14111, 15147.802750
14112, 14414.385686
14113, 14564.557876
14114, 13829.059835
